article_id,ticker,headline,summary,author,published_at,updated_at,source,url,content
5119785,ARCB,ABF Logistics Acquires Smart Lines Transportation Group For $5.17M In Cash,,Benzinga,2015-01-05T18:17:06Z,2015-01-05T18:17:06Z,,https://www.benzinga.com/node/5119785,
5119525,ASML,Semiconductor ETFs Set to Continue Rally,,Benzinga,2015-01-05T20:09:30Z,2015-01-05T20:25:27Z,,https://www.benzinga.com/node/5119525,
5119150,ASTI,Ascent Solar Technologies Shares Rise on Positive Note Being Circulated Related to CES,,Benzinga,2015-01-05T15:38:59Z,2015-01-05T15:38:59Z,,https://www.benzinga.com/node/5119150,
5117910,BCRX,"BioCryst Pharma Names Lynne Powell as Senior VP, Chief Commercial Officer",,Benzinga,2015-01-05T12:08:46Z,2015-01-05T12:08:46Z,,https://www.benzinga.com/node/5117910,
5117767,BIIB,"Northland Securities Downgrades Biogen Idec to Neutral, Lowers PT to $378.00",,Benzinga,2015-01-05T11:41:35Z,2015-01-05T11:42:08Z,,https://www.benzinga.com/node/5117767,
5117768,BIIB,"CORRECTION: Nomura Downgrades Biogen Idec to Neutral, Lowers PT to $378.00",,Benzinga,2015-01-05T11:42:39Z,2015-01-05T11:42:39Z,,https://www.benzinga.com/node/5117768,
5117563,CARZ,"Economic Calendar for Monday January 5, 2015",,Benzinga,2015-01-05T10:30:17Z,2015-01-05T10:30:17Z,,https://www.benzinga.com/node/5117563,
5119198,CBK,"Top Performing Industries For January 5, 2015",,Benzinga,2015-01-05T15:45:32Z,2015-01-05T15:45:32Z,,https://www.benzinga.com/node/5119198,
5120643,CARZ,"Cars.com Chief Analyst: Economy, Financing, Interest Rates And New Products Will Keep Showrooms Full In 2015",,Benzinga,2015-01-05T22:01:40Z,2015-01-05T22:01:40Z,,https://www.benzinga.com/node/5120643,
5117508,CHEF,Top 4 Small-Cap Stocks In The Food Wholesale Industry With The Highest Operating Margin,,Benzinga,2015-01-05T10:01:14Z,2015-01-05T10:01:14Z,,https://www.benzinga.com/node/5117508,
5118065,CERS,Cerus Reports EU Phase 3 Trial of INTERCEPT Red Blood Cells Met Primary Endpoint,,Benzinga,2015-01-05T12:46:31Z,2015-01-05T12:46:31Z,,https://www.benzinga.com/node/5118065,
5118327,CERS,Benzinga's Top #PreMarket Gainers,,Benzinga,2015-01-05T13:13:15Z,2015-01-05T13:13:15Z,,https://www.benzinga.com/node/5118327,
5118834,CERS,Monday Morning Movers,,Benzinga,2015-01-05T14:31:48Z,2015-01-05T14:31:48Z,,https://www.benzinga.com/node/5118834,
5118916,CERS,Morning Market Movers,,Benzinga,2015-01-05T14:47:35Z,2015-01-05T14:47:35Z,,https://www.benzinga.com/node/5118916,
5120349,CERS,Cerus Announces Proposed Public Offering of Common Stock,,Benzinga,2015-01-05T21:02:04Z,2015-01-05T21:02:04Z,,https://www.benzinga.com/node/5120349,
5120790,CERS,After-hours Market Movers,,Benzinga,2015-01-05T23:53:49Z,2015-01-05T23:53:49Z,,https://www.benzinga.com/node/5120790,
5117626,CLNE,Clean Energy Sells Interest in McCommas Bluff Biomethane Production Facility for ~$40.6M,,Benzinga,2015-01-05T11:01:16Z,2015-01-05T11:01:16Z,,https://www.benzinga.com/node/5117626,
5117842,CMCO,Columbus McKinnon Acquires Stahlhammer Bommern GmbH for $24.6M,,Benzinga,2015-01-05T12:00:49Z,2015-01-05T12:00:49Z,,https://www.benzinga.com/node/5117842,
5118041,CME,"CME Reports Dec. Avg. Daily Volume Up 25% to 13.6M Contracts/Day, Options Volume Averaged 2.6M Contracts/Day",,Benzinga,2015-01-05T12:34:59Z,2015-01-05T12:34:59Z,,https://www.benzinga.com/node/5118041,
5118412,CHRW,C.H. Robinson Acquires Freightquote,,Benzinga,2015-01-05T13:31:06Z,2015-01-05T13:31:06Z,,https://www.benzinga.com/node/5118412,
5117737,CMCSA,Who Stands To Profit From Net Neutrality?,,Benzinga,2015-01-05T16:29:36Z,2015-01-05T16:31:06Z,,https://www.benzinga.com/node/5117737,
5119715,CLDX,"Option Alert: Celldex Jan 2016 $20 Call; 1,401 Contract Trade at Ask @$5.00; Currently $19.39",,Benzinga,2015-01-05T17:51:19Z,2015-01-05T17:51:19Z,,https://www.benzinga.com/node/5119715,
5120168,CLDX,Notable Option Activity For January 5,,Benzinga,2015-01-05T20:12:09Z,2015-01-05T20:12:09Z,,https://www.benzinga.com/node/5120168,
5120172,CHRW,"S&P 500 Stocks With Most Active Options Today: CHRW, MUR, HAR, IP, NVDA",,Benzinga,2015-01-05T20:14:29Z,2015-01-05T20:14:29Z,,https://www.benzinga.com/node/5120172,
5120786,COCO,"8-K from Corinthian Colleges Shows Co. Zenith Education Have Amended Deal: Extended Pact to Feb. 5th, 2015",,Benzinga,2015-01-05T22:32:35Z,2015-01-05T22:32:35Z,,https://www.benzinga.com/node/5120786,
5117740,COLM,Wells Fargo Initiates Coverage on Columbia Sportswear at Market Perform,,Benzinga,2015-01-05T11:33:29Z,2015-01-05T11:33:30Z,,https://www.benzinga.com/node/5117740,
5118210,CPRX,"Catalyst Pharmaceuticals Appoints David D. Muth, Executive VP, Chief Commercial Officer",,Benzinga,2015-01-05T13:03:41Z,2015-01-05T13:03:41Z,,https://www.benzinga.com/node/5118210,
5118220,CPRX,"Catalyst Pharma REports Naming of David Muth as Exec VP, Chief Commercial Officer",,Benzinga,2015-01-05T13:04:36Z,2015-01-05T13:04:36Z,,https://www.benzinga.com/node/5118220,
5119525,CRUS,Semiconductor ETFs Set to Continue Rally,,Benzinga,2015-01-05T20:09:30Z,2015-01-05T20:25:27Z,,https://www.benzinga.com/node/5119525,
5116407,CRESY,Argentine Stocks In Focus: What Are Analysts Saying?,,Benzinga,2015-01-05T21:37:06Z,2015-01-05T21:37:06Z,,https://www.benzinga.com/node/5116407,
5120689,CROX,From Amended 13G: Point72 Raises Stake In Crocs Inc. To 6.5%,,Benzinga,2015-01-05T22:00:25Z,2015-01-05T22:00:26Z,,https://www.benzinga.com/node/5120689,
5117942,CUB,Cubic Awarded Contracts from Lockheed Martin to Support F-35 Air Combat Training,,Benzinga,2015-01-05T12:11:20Z,2015-01-05T12:11:20Z,,https://www.benzinga.com/node/5117942,
5119514,CSIQ,Canadian Solar Reports Closing of Sale of Two Utility Solar Power Plats to RET Capital,,Benzinga,2015-01-05T16:53:26Z,2015-01-05T16:53:26Z,,https://www.benzinga.com/node/5119514,
5119185,CZR,"Gambling Stock Roundup: Macau Revenues Fall Again, Las Vegas Sands to Resume Cotai Strip Resort Construction",,Benzinga,2015-01-05T18:52:12Z,2015-01-05T18:52:12Z,,https://www.benzinga.com/node/5119185,
5119723,CSCO,TD Ameritrade's Investment Movement Index Rises In December,,Benzinga,2015-01-05T18:51:10Z,2015-01-05T18:55:39Z,,https://www.benzinga.com/node/5119723,
5119916,CZR,ISDA Says Caesars CDS Payout To Be Heard By Arbitration Panel,,Benzinga,2015-01-05T19:00:18Z,2015-01-05T19:00:18Z,,https://www.benzinga.com/node/5119916,
5120763,CZR,"8-K from Caesars Entertainment Corp. Shows Co., Caesars Entertainment Operating Co. Reported Proposed Amended, Restated Term Sheet Which Will Cut Cash Amount of Recovery to Holders from $413M to $207M",,Benzinga,2015-01-05T22:23:15Z,2015-01-05T22:23:15Z,,https://www.benzinga.com/node/5120763,
5118417,DPZ,UPDATE: Janney Capital Markets Upgrades Domino's Pizza to Buy as 2015E EPS is Raised,,Benzinga,2015-01-05T13:32:17Z,2015-01-05T13:32:17Z,,https://www.benzinga.com/node/5118417,
5119518,DLTR,"Buy Dollar Tree, Sell Kohl's, Sears & Target: S&P Capital IQ Analyst",,Benzinga,2015-01-05T19:27:44Z,2015-01-05T19:27:44Z,,https://www.benzinga.com/node/5119518,
5117897,EA,"Brean Capital Maintains Buy on Electronic Arts, Raises PT to $54.00",,Benzinga,2015-01-05T12:04:17Z,2015-01-05T12:04:18Z,,https://www.benzinga.com/node/5117897,
5118439,DXCM,"DexCom Inc Names Kevin Sayer As President, CEO; Terry Gregg Assumes Role Of Executive Chairman",,Benzinga,2015-01-05T13:33:59Z,2015-01-05T13:33:59Z,,https://www.benzinga.com/node/5118439,
5118495,EA,"Brean Capital: Electronic Arts Well Positioned For 2015, But Stock Could 'Pause' In Near Term",,Benzinga,2015-01-05T13:56:30Z,2015-01-05T13:56:30Z,,https://www.benzinga.com/node/5118495,
5119157,EBAY,"Option Alert: Ebay Jan $56 Call; 1,709 Contract Trade Above Ask @$0.58; Currently $55.52",,Benzinga,2015-01-05T15:40:48Z,2015-01-05T15:40:49Z,,https://www.benzinga.com/node/5119157,
5119113,EBAY,Survey: Internet Competitors' Places Hold Steady In Q4,,Benzinga,2015-01-05T16:23:19Z,2015-01-05T16:38:25Z,,https://www.benzinga.com/node/5119113,
5119519,EBAY,Analyst: Small-Cap Internet Stocks Could Outperform In 2015,,Benzinga,2015-01-05T17:12:19Z,2015-01-05T17:12:19Z,,https://www.benzinga.com/node/5119519,
5117552,ESCA,"Roth Capital Initiates Coverage on Escalade at Buy, Announces $18.00 PT",,Benzinga,2015-01-05T10:27:28Z,2015-01-05T10:27:28Z,,https://www.benzinga.com/node/5117552,
5117632,ENSG,"Ensign Group Acquires Lubbock, TX Hospice Operation",,Benzinga,2015-01-05T11:04:36Z,2015-01-05T11:04:36Z,,https://www.benzinga.com/node/5117632,
5117637,ENSG,"The Ensign Group Acquires Rock Canyon Respiratory and Rehabilitation Center in Pueblo, CO",,Benzinga,2015-01-05T11:05:31Z,2015-01-05T11:05:31Z,,https://www.benzinga.com/node/5117637,
5117638,ENSG,"The Ensign Group Acquires Skilled Nursing Operation in Lubbock, TX",,Benzinga,2015-01-05T11:06:09Z,2015-01-05T11:06:09Z,,https://www.benzinga.com/node/5117638,
5118930,ESPR,"UPDATE: JMP Securities Reiterates Market Outperform Rating, Raises PT on Esperion Therapeutics on Minimal Risks",,Benzinga,2015-01-05T15:00:17Z,2015-01-05T15:00:17Z,,https://www.benzinga.com/node/5118930,
5119268,ERIC,"Ericsson Reports 'First to Give Smartphone Users Indoor Boost with License Assisted Access,' Related to Unlicensed Spectrum on Small Cells",,Benzinga,2015-01-05T16:04:59Z,2015-01-05T16:04:59Z,,https://www.benzinga.com/node/5119268,
5119237,EXAS,"Lake Street Capital Initiates Coverage on Exact Sciences at Buy, Announces $33.00 PT",,Benzinga,2015-01-05T16:00:27Z,2015-01-05T16:00:28Z,,https://www.benzinga.com/node/5119237,
5117809,FFIV,"Oppenheimer Upgrades F5 Networks to Outperform, Announces $160.00 PT",,Benzinga,2015-01-05T11:55:25Z,2015-01-05T11:55:26Z,,https://www.benzinga.com/node/5117809,
5119083,FSTR,L.B Forster Acquires Chemtec Energy Services; No Terms Disclosed,,Benzinga,2015-01-05T15:14:07Z,2015-01-05T15:14:07Z,,https://www.benzinga.com/node/5119083,
5118633,GIG,Gigoptix Raises Q4 Sales Outlook,,Benzinga,2015-01-05T14:02:25Z,2015-01-05T14:02:25Z,,https://www.benzinga.com/node/5118633,
5118637,GIG,UPDATE: GigOptix Raises Q4 Sales Guidance from $8.50M-8.80M to $9.0M vs $8.70M Est,,Benzinga,2015-01-05T14:02:54Z,2015-01-05T14:02:55Z,,https://www.benzinga.com/node/5118637,
5118689,GEVO,Gevo Reports Transferring Listing to NASDAQ Capital Market,,Benzinga,2015-01-05T14:08:58Z,2015-01-05T14:08:58Z,,https://www.benzinga.com/node/5118689,
5117550,GPRE,"Roth Capital Initiates Coverage on Green Plains at Buy, Announces $34.00 PT",,Benzinga,2015-01-05T10:26:47Z,2015-01-05T10:26:47Z,,https://www.benzinga.com/node/5117550,
5117682,GPRE,"Piper Jaffray Downgrades Green Plains to Neutral, Lowers PT to $28.00",,Benzinga,2015-01-05T11:17:26Z,2015-01-05T11:17:27Z,,https://www.benzinga.com/node/5117682,
5118217,GLMD,Galmed Pharmaceuticals Announces the Appointment of Josh Blacher as CFO,,Benzinga,2015-01-05T13:04:16Z,2015-01-05T13:04:16Z,,https://www.benzinga.com/node/5118217,
5118419,GPT,"Gramercy Property Trust Announces $109.9M in Year-End Acquisitions, Exceeds 2014 Projected Acquisition Target",,Benzinga,2015-01-05T13:31:47Z,2015-01-05T13:31:47Z,,https://www.benzinga.com/node/5118419,
5119198,GPRO,"Top Performing Industries For January 5, 2015",,Benzinga,2015-01-05T15:45:32Z,2015-01-05T15:45:32Z,,https://www.benzinga.com/node/5119198,
5117737,GOOG,Who Stands To Profit From Net Neutrality?,,Benzinga,2015-01-05T16:29:36Z,2015-01-05T16:31:06Z,,https://www.benzinga.com/node/5117737,
5119113,GOOGL,Survey: Internet Competitors' Places Hold Steady In Q4,,Benzinga,2015-01-05T16:23:19Z,2015-01-05T16:38:25Z,,https://www.benzinga.com/node/5119113,
5119113,GRPN,Survey: Internet Competitors' Places Hold Steady In Q4,,Benzinga,2015-01-05T16:23:19Z,2015-01-05T16:38:25Z,,https://www.benzinga.com/node/5119113,
5119483,GILD,CVS Health Corp. Gives Preferred Formulary Status to Gilead Sciences' Drugs Harvoni and Sovaldi,,Benzinga,2015-01-05T16:43:48Z,2015-01-05T16:43:48Z,,https://www.benzinga.com/node/5119483,
5119519,GRPN,Analyst: Small-Cap Internet Stocks Could Outperform In 2015,,Benzinga,2015-01-05T17:12:19Z,2015-01-05T17:12:19Z,,https://www.benzinga.com/node/5119519,
5119622,GILD,Gilead Sciences Spikes Amid CVS Formulary Status,,Benzinga,2015-01-05T17:32:46Z,2015-01-05T17:32:46Z,,https://www.benzinga.com/node/5119622,
5119723,GPRO,TD Ameritrade's Investment Movement Index Rises In December,,Benzinga,2015-01-05T18:51:10Z,2015-01-05T18:55:39Z,,https://www.benzinga.com/node/5119723,
5120275,GOOGL,Gartner: No Return For Tablet Sales Boom,,Benzinga,2015-01-05T21:13:56Z,2015-01-05T21:13:56Z,,https://www.benzinga.com/node/5120275,
5120501,GOOD,"Gladstone Commercial Corporation Acquires Properties In Monroe, MI For $30.75M",,Benzinga,2015-01-05T21:16:48Z,2015-01-05T21:16:48Z,,https://www.benzinga.com/node/5120501,
5118876,GTIM,Good Times Reports Q1 Comps Growth 8%,,Benzinga,2015-01-05T14:31:46Z,2015-01-05T14:31:46Z,,https://www.benzinga.com/node/5118876,
5120295,HALO,"Option Alert: Halozyme Han $11 Call; 2,000 Contract Trade at Ask @$0.25; Currently $10.08",,Benzinga,2015-01-05T20:52:35Z,2015-01-05T20:54:00Z,,https://www.benzinga.com/node/5120295,
5117786,IPDN,Professional Diversity Reports Q4 Revenue of $8.30M vs $7.52M Est,,Benzinga,2015-01-05T11:48:16Z,2015-01-05T11:48:17Z,,https://www.benzinga.com/node/5117786,
5117801,INTC,"MKM Partners Upgrades Intel to Buy, Raises PT to $45.00",,Benzinga,2015-01-05T11:51:43Z,2015-01-05T11:51:43Z,,https://www.benzinga.com/node/5117801,
5118247,IPWR,Ideal Power Wins Critical European Patent for Its Core Power Packet Switching Architecture Power Conversion Technology,,Benzinga,2015-01-05T13:07:43Z,2015-01-05T13:07:43Z,,https://www.benzinga.com/node/5118247,
5119112,IMKTA,Stocks Hitting 52-Week Highs,,Benzinga,2015-01-05T15:24:51Z,2015-01-05T15:24:51Z,,https://www.benzinga.com/node/5119112,
5119090,IMKTA,Mid-Morning Market Update: Markets Open Lower; General Motors US Sales Surge 19%,,Benzinga,2015-01-05T15:28:57Z,2015-01-05T15:28:57Z,,https://www.benzinga.com/node/5119090,
5119149,IMKTA,Benzinga's Volume Movers,,Benzinga,2015-01-05T15:38:25Z,2015-01-05T15:38:25Z,,https://www.benzinga.com/node/5119149,
5120167,INTC,Here's Why Intel Is Betting $25 Million On Google Glass Rival,,Benzinga,2015-01-05T21:53:27Z,2015-01-05T21:54:11Z,,https://www.benzinga.com/node/5120167,
5119090,JBSS,Mid-Morning Market Update: Markets Open Lower; General Motors US Sales Surge 19%,,Benzinga,2015-01-05T15:28:57Z,2015-01-05T15:28:57Z,,https://www.benzinga.com/node/5119090,
5117886,KTOS,Kratos Announces $26 M in Critical Infrastructure Security Awards,,Benzinga,2015-01-05T12:02:39Z,2015-01-05T12:02:39Z,,https://www.benzinga.com/node/5117886,
5119525,KLAC,Semiconductor ETFs Set to Continue Rally,,Benzinga,2015-01-05T20:09:30Z,2015-01-05T20:25:27Z,,https://www.benzinga.com/node/5119525,
5120640,KPTI,From S-3: Karyopharm Therapeutics Files Automatic Mixed Shelf Offering,,Benzinga,2015-01-05T21:44:17Z,2015-01-05T21:44:17Z,,https://www.benzinga.com/node/5120640,
5119821,LAKE,"CDC Removes Mali from List of Ebola Affected Countries; Guinea, Liberia, Sierra Leone Remain at Warning Level 3 -Reuters",,Benzinga,2015-01-05T18:24:11Z,2015-01-05T18:24:11Z,,https://www.benzinga.com/node/5119821,
5117695,LPLA,Wells Fargo Upgrades LPL Financial Holdings to Outperform,,Benzinga,2015-01-05T11:21:59Z,2015-01-05T11:22:00Z,,https://www.benzinga.com/node/5117695,
5117780,LULU,William Blair Upgrades Lululemon Athletica to Outperform,,Benzinga,2015-01-05T11:47:10Z,2015-01-05T11:47:10Z,,https://www.benzinga.com/node/5117780,
5117734,LOCO,"Baird Downgrades El Pollo Loco Holdings to Outperform, Maintains $34.00 PT",,Benzinga,2015-01-05T11:31:16Z,2015-01-05T12:27:50Z,,https://www.benzinga.com/node/5117734,
5118327,LOCO,Benzinga's Top #PreMarket Gainers,,Benzinga,2015-01-05T13:13:15Z,2015-01-05T13:13:15Z,,https://www.benzinga.com/node/5118327,
5118751,LIVE,LiveDeal Completes Integration Of e-commerce Platform; Plans To Launch Products Offering in Coming Weeks,,Benzinga,2015-01-05T14:17:16Z,2015-01-05T14:17:16Z,,https://www.benzinga.com/node/5118751,
5118834,LOCO,Monday Morning Movers,,Benzinga,2015-01-05T14:31:48Z,2015-01-05T14:31:48Z,,https://www.benzinga.com/node/5118834,
5118916,LOCO,Morning Market Movers,,Benzinga,2015-01-05T14:47:35Z,2015-01-05T14:47:35Z,,https://www.benzinga.com/node/5118916,
5119090,LOCO,Mid-Morning Market Update: Markets Open Lower; General Motors US Sales Surge 19%,,Benzinga,2015-01-05T15:28:57Z,2015-01-05T15:28:57Z,,https://www.benzinga.com/node/5119090,
5119116,LULU,Mizuho Securities: December Retail Sales Improved As Month Progressed,,Benzinga,2015-01-05T15:45:07Z,2015-01-05T15:45:07Z,,https://www.benzinga.com/node/5119116,
5119522,LINE,"Linn Energy Shares Quiet, LinnCo Shares Ticker Higher as Co.'s Business Update Call is Still in Q&A: Exec Recently Discussed Talks to Possibly Sell Permian Basin Assets",,Benzinga,2015-01-05T16:55:59Z,2015-01-05T16:55:59Z,,https://www.benzinga.com/node/5119522,
5119706,MAR,Marriott International Anticipates Growing China Distribution,,Benzinga,2015-01-05T17:50:20Z,2015-01-05T17:50:20Z,,https://www.benzinga.com/node/5119706,
5118233,MRVL,Marvell Launches the World's First Highly Integrated and Scalable Smart Home Cloud Center for Mobile Internet and Internet of Things,,Benzinga,2015-01-05T13:05:59Z,2015-01-05T13:05:59Z,,https://www.benzinga.com/node/5118233,
5118932,MU,Summit Research: Micron A 'Value Play' Ahead Of Q1 Earnings,,Benzinga,2015-01-05T15:13:19Z,2015-01-05T15:13:19Z,,https://www.benzinga.com/node/5118932,
5120275,MSFT,Gartner: No Return For Tablet Sales Boom,,Benzinga,2015-01-05T21:13:56Z,2015-01-05T21:13:56Z,,https://www.benzinga.com/node/5120275,
5120736,MSTX,"Mast Therapeutics Reports Update on Epic Study Enrollment, Offers '15 Milestones",,Benzinga,2015-01-05T22:18:46Z,2015-01-05T22:18:46Z,,https://www.benzinga.com/node/5120736,
5118044,NDAQ,"Reuters Reporting NASDAQ to Purchase Dorsey Wright & Associates for $225M in Cash, Debt Deal; FT Had Earlier Reported Similar Headline",,Benzinga,2015-01-05T12:38:09Z,2015-01-05T12:38:09Z,,https://www.benzinga.com/node/5118044,
5118107,NDAQ,NASDAQ Confirms Purchase of Dorsey Wright & Associates for $225M,,Benzinga,2015-01-05T13:00:50Z,2015-01-05T13:00:50Z,,https://www.benzinga.com/node/5118107,
5118832,NFLX,From Netflix Blog: 'The Misconception About Internet Fast Lanes',,Benzinga,2015-01-05T14:24:59Z,2015-01-05T14:24:59Z,,https://www.benzinga.com/node/5118832,
5119026,NDAQ,4 Stocks Trending On Social Media,,Benzinga,2015-01-05T15:37:19Z,2015-01-05T15:44:45Z,,https://www.benzinga.com/node/5119026,
5117737,NFLX,Who Stands To Profit From Net Neutrality?,,Benzinga,2015-01-05T16:29:36Z,2015-01-05T16:31:06Z,,https://www.benzinga.com/node/5117737,
5119113,NFLX,Survey: Internet Competitors' Places Hold Steady In Q4,,Benzinga,2015-01-05T16:23:19Z,2015-01-05T16:38:25Z,,https://www.benzinga.com/node/5119113,
5119570,NFLX,"Netflix Announces ""Netflix Recommended TV' Program",,Benzinga,2015-01-05T17:02:00Z,2015-01-05T17:02:00Z,,https://www.benzinga.com/node/5119570,
5120431,NERV,Minerva Neurosciences Announces Data Shows Analog of Minerva's MIN-301 Compound Improves Symptoms Of Parkinson's Disease in Primates,,Benzinga,2015-01-05T21:06:14Z,2015-01-05T21:06:14Z,,https://www.benzinga.com/node/5120431,
5116094,NFLX,Netflix Up And Trending: A Look At The Company And A Couple Other Paid Content Providers,,Benzinga,2015-01-05T22:17:04Z,2015-01-05T22:17:04Z,,https://www.benzinga.com/node/5116094,
5120790,NERV,After-hours Market Movers,,Benzinga,2015-01-05T23:53:49Z,2015-01-05T23:53:49Z,,https://www.benzinga.com/node/5120790,
5120172,NVDA,"S&P 500 Stocks With Most Active Options Today: CHRW, MUR, HAR, IP, NVDA",,Benzinga,2015-01-05T20:14:29Z,2015-01-05T20:14:29Z,,https://www.benzinga.com/node/5120172,
5120585,NSPR,InspireMD Sees Q4 Sales $900.0K vs $700.0K Est,,Benzinga,2015-01-05T21:33:12Z,2015-01-05T21:33:13Z,,https://www.benzinga.com/node/5120585,
5118652,OTEX,"OpenText Acquires Informative Graphics Corporation, No Terms Disclosed",,Benzinga,2015-01-05T14:04:58Z,2015-01-05T14:04:58Z,,https://www.benzinga.com/node/5118652,
5119198,OSBC,"Top Performing Industries For January 5, 2015",,Benzinga,2015-01-05T15:45:32Z,2015-01-05T15:45:32Z,,https://www.benzinga.com/node/5119198,
5120432,OTEX,OpenText Announces $600M Proposed Offering Of Senior Unsecured Fixed Rate Notes,,Benzinga,2015-01-05T21:06:15Z,2015-01-05T21:06:15Z,,https://www.benzinga.com/node/5120432,
